Date,Open,High,Low,Close,Volume
2020-01-01,604.345388393747,606.1923924015477,601.7406554576465,605.5293579101562,3673698
2020-01-02,605.7188543538712,609.9811449630853,605.7188543538712,609.38916015625,6137166
2020-01-03,607.2342686142049,608.5603376104458,598.4255468849254,600.6987915039062,10855550
2020-01-06,596.720662743602,597.5731439576414,585.3545548818191,587.6987915039062,10890186
2020-01-07,596.1997455707353,602.143238298382,593.0503748607391,597.0048217773438,14724494
2020-01-08,590.5402756575533,597.7388448014235,587.2725661329978,595.4419555664062,11332110
2020-01-09,599.0885942510204,604.2033658480826,598.1887658278872,602.1195678710938,9546316
2020-01-10,608.1341649432716,609.4602340876271,603.871874164867,607.4711303710938,9214580
2020-01-13,607.4710117404351,614.0065461154303,604.2979967938983,609.0338745117188,7451568
2020-01-14,610.4547343969623,612.1359943771557,605.0084741599063,610.6915283203125,7886290
2020-01-15,609.2233645040944,609.9573909159484,603.3982113725496,608.2051391601562,11787448
2020-01-16,607.163288419645,611.4018762888768,605.8845666176381,609.8153686523438,7150400
2020-01-17,607.0211275637845,608.512940609759,602.3562995656167,605.3162231445312,16918814
2020-01-20,617.9610470531414,617.9610470531414,593.1687365718038,594.3053588867188,22178450
2020-01-21,591.9848038717975,591.9848038717975,586.4911964540704,589.3090209960938,14984804
2020-01-22,591.0612951746068,594.3527073618872,584.5968099426914,587.6514282226562,18368310
2020-01-23,587.248887040562,590.4929519914465,582.9865967313965,589.5457763671875,11508920
2020-01-24,590.0904267767455,593.8791293563715,586.8226592396154,589.4037475585938,11831756
2020-01-27,584.8810631930222,584.8810631930222,573.8701443920199,574.5568237304688,18888552
2020-01-28,577.2088623646235,581.4711527758164,574.5804268199824,579.2926025390625,13412158
2020-01-29,580.2871308654205,588.1960236793792,578.8426650097595,585.283447265625,13788350
2020-01-30,586.7516319136959,586.7516319136959,576.4510963819321,580.6423950195312,12111984
2020-01-31,583.1996731083684,586.2070018867788,577.8955128734751,580.7607421875,11178268
2020-02-03,566.8845532961541,567.3344385473835,557.7442863299673,564.8955078125,13077010
2020-02-04,567.3582188812532,584.4073807174176,567.3582188812532,582.4183349609375,20897704
2020-02-05,584.8335688880729,591.0375573266558,581.234313274247,589.4510498046875,18020682
