Date,Open,High,Low,Close,Volume
2020-01-01,631.5614385527498,635.8577748694352,629.4562232684716,633.1510620117188,2112415
2020-01-02,634.9127055572154,636.5452821568949,628.0385663277771,631.3037719726562,5658200
2020-01-03,630.6162539816314,642.7319011943908,630.6162539816314,641.0133666992188,7882938
2020-01-06,641.0993785171215,647.7157479073298,632.8504325536925,634.8696899414062,6519403
2020-01-07,634.1392102944898,638.0918185403439,623.0546421444718,625.4606323242188,7899363
2020-01-08,622.9257861994387,626.4058079768749,608.6189659032445,617.125732421875,8639443
2020-01-09,620.1332193947744,628.5540284252443,613.7746204119936,625.159912109375,13521186
2020-01-10,636.2445540339635,638.349769643852,627.6948329522857,634.2682495117188,9341405
2020-01-13,653.0430967150216,668.0802732841175,648.7467605524229,664.6861572265625,36952038
2020-01-14,661.592888406991,667.607759691393,659.2299032595474,666.49072265625,11414418
2020-01-15,664.9439518924611,664.9439518924611,654.8905668506321,659.5305786132812,6047430
2020-01-16,662.2372827253157,663.7839532924289,653.2579294376299,659.0579833984375,5740586
2020-01-17,662.2373344441845,664.127733038518,654.976515096355,659.7883911132812,3762957
2020-01-20,663.0107381269263,665.4167289240578,655.578106211322,660.3040771484375,3887680
2020-01-21,660.3038733421046,662.065360567687,653.6875055832159,655.1912231445312,4448374
2020-01-22,660.3038995664637,668.5098909521603,658.1986844079111,661.8076171875,9733935
2020-01-23,667.7366204578454,674.95448700041,667.3929449935188,673.96630859375,12528017
2020-01-24,666.5766204863226,675.8137441346989,664.7291747784413,672.5914916992188,7540490
2020-01-27,669.4122006803074,674.3529878110744,665.4166390766485,668.5958862304688,3741610
2020-01-28,671.087811859837,671.7752152625233,663.3544055772012,668.510009765625,5121009
2020-01-29,675.8996553584789,681.2271232506934,673.8803981274411,678.5634155273438,6832757
2020-01-30,678.5634848224805,678.5634848224805,668.5100456266517,670.830078125,3859680
2020-01-31,670.7011441328964,674.4819415896598,663.0106905794573,666.74853515625,6092028
2020-02-03,671.9470769378582,679.6375303151891,656.9098981061286,659.4017944335938,6416745
2020-02-04,661.7217595518065,678.7352948915391,661.7217595518065,676.9737548828125,5771311
2020-02-05,671.0877950146051,675.3841317304477,665.4166515278996,674.13818359375,6310409
2020-02-06,673.9663748132103,676.0715904654292,661.6359084074614,662.7958984375,7341622
2020-02-07,666.7485792723816,669.2404233762667,662.4951949634727,667.9085693359375,2853344
2020-02-10,665.0729014093579,668.5099706672875,661.4210153228079,664.385498046875,3827682
2020-02-11,669.3691741328972,669.4550798779453,660.9483657433054,664.6861572265625,4312817
2020-02-12,666.6195838242222,673.021135918938,666.0180862043903,671.1307373046875,2948825
2020-02-13,674.5248891698634,682.2582955425115,672.1189510096988,680.7545776367188,4387430
2020-02-14,682.6878429565338,686.7264095965432,674.1810760434396,675.770751953125,5321680
2020-02-17,679.0789890956455,681.7857022776892,673.0641175315645,678.3486328125,2929629
2020-02-18,674.5247196775073,686.5974127698954,673.3647299912959,685.3944702148438,5083346
2020-02-19,687.4137953252462,691.5812204812013,684.1056374134477,687.8004760742188,3985192
2020-02-20,690.2064803636806,692.6553712672503,682.1293465122486,684.8360595703125,4564569
2020-02-24,687.4997252716818,697.3812989273168,680.6685923965873,683.8478393554688,6627536
2020-02-25,686.5545408427163,692.5694116636162,683.461199684458,686.0390014648438,6996695
2020-02-26,682.2152961289557,688.659800999916,670.6581402379306,672.5914916992188,8760569
2020-02-27,668.5100145994749,670.8729998695887,663.5262743370657,668.381103515625,5223386
2020-02-28,644.4504721445045,650.2934792695119,620.4339407268166,628.7258911132812,14123957
2020-03-02,633.2799877575525,658.1128332217729,630.4873690869798,636.760009765625,9821523
2020-03-03,648.7468808338824,652.1839504012142,636.9319541961793,641.8727416992188,7826587
2020-03-04,647.8016298045927,654.3320402192519,640.6267164780191,651.9690551757812,11013444
2020-03-05,656.2655164054837,664.6863269452155,645.9543069824189,648.4031982421875,7755293
2020-03-06,636.7170538393751,639.2948556767816,626.4917522394582,634.95556640625,9216022
2020-03-09,622.5391507011657,623.6991405627762,598.9093002604727,605.3108520507812,10308654
2020-03-11,593.4530730340792,598.0071799356881,574.892865031029,589.4574584960938,16165009
2020-03-12,573.9905962154143,575.7091309346221,539.1902681514557,542.3695678710938,13965574
2020-03-13,508.6862307304778,573.1312768534269,489.7823505344128,551.9503173828125,16903113
2020-03-16,534.464238308704,534.593149376533,498.3750132139041,501.08172607421875,19140152
2020-03-17,505.3350826110837,508.6862460888613,472.5970191703948,476.85040283203125,16059887
2020-03-18,488.0638571912107,496.65653073330947,453.69316302281555,459.1065368652344,15390183
2020-03-19,437.58189108801673,479.471173740036,437.58189108801673,468.7732849121094,16583991
2020-03-20,472.16734964434926,530.5545692477981,470.8784487808979,502.84320068359375,21354894
2020-03-23,464.0043907747818,482.0060530911666,443.29606764618916,452.361328125,17146150
2020-03-24,448.5375256007715,516.5485526159521,448.5375256007715,506.79583740234375,20027097
2020-03-25,512.9825481945646,545.6347036910361,486.0874937615732,520.8878173828125,18339548
2020-03-26,528.4494251114769,559.2541389141585,525.9575287953459,552.5089111328125,14843813
2020-03-27,571.455741852175,579.9195567351105,551.8644567193235,560.8438110351562,13495283
2020-03-30,537.1279485203846,570.1238326064855,533.6908794466455,538.5028076171875,14624804
2020-03-31,558.5238045672374,568.8350132669402,544.5177565725783,551.2200317382812,15175521
2020-04-01,545.0761809299029,547.7828938542112,510.4047669794533,517.96630859375,13083824
2020-04-03,518.5678047998413,520.7159730053088,500.22246930335444,503.2728576660156,10221655
2020-04-07,528.4493631712148,553.582930443992,526.6449229093224,549.07177734375,15145605
2020-04-08,541.3384500046095,563.3786793044334,538.2021030858991,542.7132568359375,11806896
2020-04-09,555.774060491067,560.9296641179702,543.1428211160517,546.7088012695312,11931114
2020-04-13,540.4790946458554,559.9844715077093,537.9442457955366,547.6969604492188,8330276
2020-04-15,559.7267284941587,561.3593048627127,546.1502634816354,549.11474609375,11963447
