Date,Open,High,Low,Close,Volume
2020-01-01,522.1845425843054,524.6992064121995,518.1223433733362,519.1378784179688,7642793
2020-01-02,518.412472578775,524.1189021399117,518.267370848474,522.8615112304688,10264223
2020-01-03,520.3469205137261,523.0550339441114,518.6543422406796,521.1690063476562,9594690
2020-01-06,519.6215359327784,519.6215359327784,506.6128509605454,508.4505310058594,12534334
2020-01-07,513.8667412459108,518.0256359670435,504.533416667343,505.7424011230469,16101835
2020-01-08,499.06885338739596,510.04641017353697,498.1016656870328,508.6923828125,16094310
2020-01-09,513.286410552312,529.4384533726594,512.8995119449924,528.37451171875,18934019
2020-01-10,527.0205785476709,528.5680551877567,520.8305539224282,522.5231323242188,12335407
2020-01-13,521.7010434418139,528.1328059123363,520.3469571151516,520.92724609375,7901800
2020-01-14,518.6060556496255,521.2658218200258,516.6233326745449,519.9600830078125,13939440
2020-01-15,517.5419800062871,519.3313122052216,513.2380430870195,518.0255737304688,12353176
2020-01-16,516.381481618543,522.2813023468906,515.7044384941968,519.5248413085938,11249232
2020-01-17,516.9617845691237,520.3469412501189,513.1897292258928,514.5921630859375,18312609
2020-01-20,515.5109585983402,526.1500215337655,513.5765835191719,517.3002319335938,19159996
2020-01-21,515.462618931207,522.5230762719374,512.8028531565697,513.6249389648438,13477994
2020-01-22,514.0601343403872,517.396942879658,503.6628691585261,505.6939392089844,17527408
2020-01-23,504.29164802135034,512.8512348341751,500.0843464603851,510.3849182128906,17061293
2020-01-24,511.88396905859855,519.7665705607144,509.7077972487132,516.3330078125,17851868
2020-01-27,520.8305054562987,527.1172246493645,514.0601924791509,519.6215209960938,38149166
2020-01-28,520.4436215319593,522.861590520739,507.24154627268985,510.8684997558594,24009224
2020-01-29,514.1085744762003,517.2519342832151,508.0636517704025,509.32098388671875,16400827
2020-01-30,510.3365519547016,516.4298219231634,506.9513954130622,514.7372436523438,14319317
2020-01-31,512.6094644256727,515.2692305146738,505.2588617563225,508.4022216796875,16292578
2020-02-03,487.46251034862905,502.1154248976805,485.52813530756305,498.6335144042969,22531888
2020-02-04,502.93750439107026,517.1068250027565,499.6974498507579,513.3831176757812,17781475
2020-02-05,511.69060376326127,522.6682187814763,508.45054881625816,521.4108276367188,18782476
2020-02-06,522.6197509558725,529.0515715539195,518.6543057509859,523.8287353515625,15296851
2020-02-07,523.2000607927599,523.9737989431799,517.5903854116692,518.8477172851562,8297149
2020-02-10,520.9756029096975,524.4574545134066,513.0930006811658,516.4298095703125,12536053
2020-02-11,520.0567670384937,526.9237751572385,519.8633177184352,522.0394897460938,11243552
2020-02-12,527.8909058887191,532.6301480738938,524.8926483641803,531.2760620117188,14026335
2020-02-13,530.986036600335,530.986036600335,520.3469721147181,523.24853515625,9227235
2020-02-14,523.4902993462483,530.6475113475179,518.9445057255743,527.8909912109375,14458649
2020-02-17,525.1828214877116,527.4556885386323,520.1050870258139,523.8287353515625,7793293
2020-02-18,523.2485062345065,526.5369677794586,518.4125680992523,523.4419555664062,15918303
2020-02-19,525.6664959668958,528.5680589621132,522.7649329716784,526.923828125,8704234
2020-02-20,527.6007934235568,531.324441771498,524.022187784498,529.0515747070312,13588526
2020-02-24,521.7976778071624,524.0705449130858,510.23977489817963,512.4642944335938,16940750
2020-02-25,514.9790406526263,521.1206581950111,508.06362581746794,513.5282592773438,14942960
2020-02-26,509.562687832113,511.98065647330634,505.0653015789559,506.5160827636719,15743918
2020-02-27,505.6456532463908,506.1292470346969,495.82873476324346,498.4400939941406,26315054
2020-02-28,485.14129284470374,490.2190276063518,476.0497355556641,480.93402099609375,32737933
2020-03-02,491.573069142122,503.46946412451314,482.0946430192593,489.4936218261719,28642076
2020-03-03,493.1205588236592,502.4539124098375,491.8148497794079,497.8597717285156,19661945
2020-03-04,500.51956003540244,500.51956003540244,480.74056271640364,491.6697998046875,21883404
2020-03-05,493.0238404590618,494.37789708969245,483.5937620981479,487.94610595703125,16671516
2020-03-06,469.0859535248069,480.49875460820033,461.638597713904,470.39166259765625,31024353
2020-03-09,459.41408783408997,459.41408783408997,428.41573855619424,442.7301025390625,42027175
2020-03-11,435.23440075934474,456.27073012937973,434.8475316396919,450.3708801269531,31018779
2020-03-12,423.6281210255541,431.3172733849031,402.3499962251838,411.683349609375,50757033
2020-03-13,387.84219989968506,449.50040499595667,382.2325240268264,432.5262756347656,67104335
2020-03-16,410.2809516661042,410.2809516661042,384.4086858923071,389.6798400878906,34833637
2020-03-17,393.64528544343517,395.04771902852923,352.05622580199116,355.1995849609375,47232699
2020-03-18,356.9889675732343,363.1789626309428,331.0683208395067,343.39996337890625,61202289
2020-03-19,325.0717230437301,357.4725041333055,312.40156095321936,327.4413146972656,57985870
2020-03-20,317.2375478663385,347.9941032005486,312.4016096366687,334.3567810058594,88640642
2020-03-23,300.940378034753,303.4067238146819,270.8124939824494,274.6812438964844,56867949
2020-03-24,285.6104812587644,294.99221261395974,259.4964165355614,286.7711181640625,67895418
2020-03-25,274.68127388790197,323.18572532789085,272.3600295892769,306.5017395019531,66544138
2020-03-26,311.434398804173,352.44314603539107,303.9386951062465,319.4136962890625,76173940
2020-03-27,344.1253239070689,347.75227727673115,315.30314626930806,328.6986999511719,72889985
2020-03-30,319.26865344380957,322.9439547565384,300.8920878477153,303.1166076660156,36559880
2020-03-31,314.04579305648804,323.862740278244,305.63124999999997,313.126953125,46279768
2020-04-01,308.5327960251724,313.1269364048576,297.9904587413491,300.94036865234375,33141186
2020-04-03,299.3445666200395,299.3445666200395,272.26331342016516,277.24432373046875,57326314
2020-04-07,298.1839154061408,318.7850283141518,287.10963546233984,315.3998718261719,57661076
2020-04-08,312.2564610285794,341.17535866644647,304.76075860571626,308.48443603515625,73931321
2020-04-09,321.49315026963217,333.67971985452016,312.06307123026534,331.4552001953125,52431174
2020-04-13,329.85931256209983,334.4534535700189,318.44651091733726,319.8005676269531,30994190
2020-04-15,331.4552232177427,340.35333198884666,314.33598981224725,316.60888671875,49132329
2020-04-16,314.6260935544684,336.3878131075626,308.87134542682736,330.77813720703125,56494027
2020-04-17,350.12188520384575,372.8507921162501,337.59679490733026,363.2272644042969,69006835
2020-04-20,363.6625237201749,366.4673617498786,345.285960021549,349.4448547363281,55810736
2020-04-21,329.81094146887716,334.8403283358878,317.237503817571,320.961181640625,50118175
2020-04-22,315.3031680324407,326.9094196164569,312.44995271154704,324.92669677734375,49115085
2020-04-23,329.0855719734942,343.158139365284,326.9093999325233,341.3688659667969,45953398
2020-04-24,326.8126727216464,331.9871321041544,320.62267820109884,323.8627624511719,38513206
2020-04-27,328.16670912924627,341.3204651201001,326.90937717735994,336.4845275878906,38980019
2020-04-28,342.1426299223216,350.9440434080206,338.75747315983926,348.04248046875,32933194
2020-04-29,341.4172123089181,364.14612021050334,340.11150318579536,358.2946472167969,39341745
2020-04-30,369.46566405135206,380.05638010224527,361.87323547061237,367.6763610839844,45734705
2020-05-04,347.220323741819,347.220323741819,324.97501052159106,326.9577331542969,38837299
2020-05-05,336.58127974218576,336.58127974218576,318.73665698384804,319.9940185546875,45069968
2020-05-06,320.62266435267026,334.21163726459827,314.577742324905,330.19781494140625,49952812
2020-05-07,325.94220582414044,331.6486064917045,322.750498701194,325.7004089355469,27656346
2020-05-08,332.7125016514916,340.93359544229884,322.750482158531,326.6192321777344,42968091
